std_smiles,source,MolWeight,nbAtoms,nbHeavyAtoms,nbRing,nbRotBd,nbHBdAcc,ndHBdDon,TopoPolSurfAir,MolarRefract,CombDipolPolariz,LogP_pred,MP_pred,BP_pred,LogVP_pred,LogWS_pred,LogHL_pred,RT_pred,LogKOA_pred,ionization,pKa_b_pred,LogD55_pred,LogD74_pred,LogOH_pred,nbNring,pKa_b_pred_divN,pKa_b_pred_multN,frac_OS_N,pKa_b_pred_div_O_S,frac_N,frac_OS_atoms,frac_ring_N,frac_Nring_atoms,frac_ring_atoms,C-C,C-C-C,C-N,C-N-C,C-C-N-C,C-C-C-N-C,C-N-C-C-O,C-C-N,C-C-N-C-C,C-C-C-N,N-C-C-O,C-C-C-O,C-C-C-C,C-C-O,C-O,C,N,O,C-C-C-C-O,C-C-O-C,C-O-C,C-C-C-C-N,N-C-C-C-O,C-C-C-O-C,O-C-O,C-N-C-C-N,N-C-C-N,C-N-C-C-S,N-C-C-S,C-C-S,C-C-S-C,C-S,C-S-C,S,C-C-O-C-C,C-O-C-O,C-O-C-C-N,C-C-N-C-O,C-N-C-O,N-C-O,N-C-C-C-N,C-O-C-C-O,O-C-C-O,O-C-C-C-O,N-C-N,C-N-C-N,C-C-N-C-N,C-N-C-N-C,C-S-C-N,C-N-C-S-C,N-C-S,C-N-C-S,C-C-N-C-S,N-C-S-C-N,C-C-O-C-O,C-O-C-O-C,C-C-C-C-C,C-C-C-S,O-C-C-C-S,O-C-N-C-S,S-C-N-C-S,O-C-N-C-O,C-C-C-S-C,C-C-S-C-C,C-N-C-O-C,C-O-C-N,C-C-O-C-N,C-C-O-N,C-C-O-N-C,C-O-N,C-N-O-C,C-C-N-O-C,N-O,C-N-O,C-C-N-O,N-C-C-N-O,C-S-C-C-N,C-C-S-C-N,N-C-C-C-S,N-C-O-C-O,C-S-C-C-O,O-C-C-S,N-C-N-C-O,C-C-C-C-S,S-C-C-S,O-C-O-C-O,C-S-C-S,S-C-S,C-S-C-C-S
OC1CCN(C2CCCC2)C1,screening,155.131014164,28,11,2,1,2,1,23.47,36.2408,0.852,1.26994622910639,97.4223220916564,250.876999661501,-1.92815030477794,-0.0113984763648561,-6.30918620691777,6.07056812923939,7.5646428583663,1,10.5776383869683,-3.80769578984745,-1.9079805621506,-10.435385577019,0,10.5776383869683,10.5776383869683,1.0,10.5776383869683,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0714285714285714,8,7,3,3,6,4,1,4,4,2,1,1,0,2,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CCN(C2CC2)CC1,screening,141.1153641,25,10,2,1,2,1,23.47,33.3292,0.919,1.13348816780694,89.9618210992333,227.415361216975,-1.81757089636104,0.479489036067523,-6.56615813343954,5.93294647594528,6.68950945700155,1,9.99256456061364,-3.35909036333295,-1.46018471357781,-10.4340573201329,0,9.99256456061364,9.99256456061364,1.0,9.99256456061364,0.04,0.04,0.0,0.0,0.08,7,3,3,3,8,2,0,4,4,2,0,2,2,2,1,8,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CCN(C2CCC2)CC1,screening,155.131014164,28,11,2,1,2,1,23.47,36.2408,0.919,1.25554723983675,97.9226475953335,256.125870610348,-1.92604148065741,-0.0091742859755234,-6.33666862839984,7.12762993651308,7.5085876197394,1,10.3373508181897,-3.58180989418159,-1.68230497655226,-10.4346561322918,0,10.3373508181897,10.3373508181897,1.0,10.3373508181897,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0714285714285714,8,7,3,3,8,6,0,4,4,4,0,2,2,2,1,9,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CCN(C2CCSC2)CC1,screening,187.103085164,29,12,2,1,2,1,48.77,47.6355,1.108,1.64617357858229,89.6361793911952,264.970637631294,-4.4115527973877,-1.23606667826553,-6.54427835418979,7.3732324895375,8.65043110012998,1,9.57227352274385,-2.42613671405773,-0.529011026132175,-10.4452049813632,0,9.57227352274385,9.57227352274385,2.0,19.1445470454877,0.0344827586206896,0.0689655172413793,0.0,0.0,0.0689655172413793,7,5,3,3,8,4,0,4,4,3,0,2,2,2,1,9,1,1,0,0,0,0,2,0,0,0,0,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CCN(C2CCOCC2)CC12CCCO2,screening,241.167793596,40,17,3,1,4,1,41.93,57.4588,1.293,1.07576358204856,97.6334897744829,269.792882647373,-5.26968829447245,-1.79156799515985,-6.96682421103497,8.32208337099557,9.26149138216645,1,8.40898896795639,-1.83376060020807,0.0261914629820927,-10.7286158417878,0,8.40898896795639,8.40898896795639,3.0,25.22696690386917,0.025,0.075,0.0,0.0,0.075,11,10,3,3,8,8,2,4,4,5,1,6,7,8,5,13,1,3,2,4,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CCN(CC2(O)CCC2)CC1,screening,185.141578848,32,13,2,2,3,2,43.7,45.5031,1.134,-0.74148159782643,80.3886336739888,257.653676290085,-2.80972076750836,-0.0266653329446813,-6.59833253858066,5.93708125292456,7.9452933200697,1,9.19268318401794,-4.43425289830982,-2.54110901643035,-10.4527406686136,0,9.19268318401794,9.19268318401794,2.0,18.38536636803588,0.03125,0.0625,0.0,0.0,0.0625,9,9,3,3,6,6,2,3,2,4,1,4,4,5,2,10,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CCN(CC2CC2)C1,screening,141.1153641,25,10,2,2,2,1,23.47,37.6151,0.852,1.27067988670313,96.4979388741981,226.251217281443,-1.81658399959504,0.493766999313978,-6.32993249384128,4.25718460486804,6.52157149117934,1,9.63605639185944,-2.86540825284006,-0.967891111516058,-10.4324573596683,0,9.63605639185944,9.63605639185944,1.0,9.63605639185944,0.04,0.04,0.0,0.0,0.08,7,4,3,3,4,4,1,3,2,2,1,1,0,2,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CCN(CC2CC2)CC1,screening,155.131014164,28,11,2,2,2,1,23.47,40.5267,0.919,1.2097417656427,98.0470758156691,256.074155908104,-2.01216670715982,0.019889535219626,-6.33361573243133,6.91484626132021,7.5085876197394,1,9.7257165027533,-3.01600056297673,-1.11802138947012,-10.435883648175,0,9.7257165027533,9.7257165027533,1.0,9.7257165027533,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0714285714285714,8,5,3,3,6,6,0,3,2,4,0,2,2,2,1,9,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CCN(CC2CCOCC2)C1,screening,185.141578848,32,13,2,2,3,1,32.7,45.5782,1.037,0.935064710703915,75.9042330307398,264.334455346922,-3.78202523488662,0.512955119962009,-6.29114127042205,5.86967994852512,8.42976784208149,1,10.2251303754892,-3.79007384283685,-1.89071479127473,-10.5761817986548,0,10.2251303754892,10.2251303754892,2.0,20.4502607509784,0.03125,0.0625,0.0,0.0,0.0625,8,7,3,3,4,4,1,3,2,2,1,3,4,4,3,10,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CCN(CC2CCOCC2)CC1,screening,199.157228912,35,14,2,2,3,1,32.7,48.4898,1.104,1.63999105963487,109.783346106328,271.447150596787,-3.90933026577351,-0.0226899861914086,-6.27518574769755,7.24650063509572,8.70500317765825,1,10.5710617052664,-3.43107433303588,-1.53136344908594,-10.6087431565976,0,10.5710617052664,10.5710617052664,2.0,21.1421234105328,0.0285714285714285,0.0571428571428571,0.0,0.0,0.0571428571428571,9,8,3,3,6,6,0,3,2,4,0,4,6,4,3,11,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN2CCC(O)C2C(O)C1O,screening,189.10010796,28,13,2,0,5,4,84.16,42.4819,1.537,-2.10369243983858,156.409565815824,314.034770366366,-7.24765781392474,0.332932360238192,-8.71735142286434,0.0,8.18127771914922,1,8.49754001427762,-5.10166899609,-3.23460957417041,-10.5652360455206,0,8.49754001427762,8.49754001427762,4.0,33.99016005711048,0.0357142857142857,0.1428571428571428,0.0,0.0,0.0714285714285714,7,6,3,3,6,2,5,4,2,2,3,7,4,8,4,8,1,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CCN2CCCC12,screening,127.099714036,22,9,2,0,2,1,23.47,30.4176,0.852,0.450365605409287,116.774052144262,203.661687643841,-1.53490939050954,0.879023455994915,-6.488084030535,1.95501832057946,5.9094873722379,1,10.716489640319,-4.76612667302245,-2.86633353775007,-10.5550192117369,0,10.716489640319,10.716489640319,1.0,10.716489640319,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0909090909090909,6,5,3,3,4,0,1,4,1,0,1,2,2,2,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CCN2CCCC2C1,screening,141.1153641,25,10,2,0,2,1,23.47,33.3292,0.919,0.756576534432697,94.2121275916433,227.192253913604,-2.0108998520612,0.481374898371981,-6.45964442274946,4.88970337500331,6.68950945700155,1,10.7465294296,-4.48995535697229,-2.59014839983273,-10.4380754528037,0,10.7465294296,10.7465294296,1.0,10.7465294296,0.04,0.04,0.0,0.0,0.08,7,6,3,3,6,2,0,4,2,2,0,2,4,2,1,8,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN(C2CC2)C1,screening,113.084063972,19,8,2,1,2,1,23.47,27.506,0.785,0.558050307525093,75.9466486872644,196.002628970618,-1.30566583292142,0.907745494824852,-6.33529345886453,0.0725374722893974,4.90699708415171,1,8.89396715195852,-2.83609212328415,-0.949623944510163,-10.7024256198359,0,8.89396715195852,8.89396715195852,1.0,8.89396715195852,0.0526315789473684,0.0526315789473684,0.0,0.0,0.1052631578947368,5,1,3,3,6,0,2,4,4,0,2,0,0,2,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN(C2CCCC2)C1,screening,141.1153641,25,10,2,1,2,1,23.47,33.3292,0.785,1.14886820974955,95.0183137528379,212.898966346532,-1.81571900894118,0.50174944114306,-6.16336104784054,4.6091724887512,6.37907285078165,1,9.85753021623734,-3.20868107182813,-1.31017381911869,-10.4367029124753,0,9.85753021623734,9.85753021623734,1.0,9.85753021623734,0.04,0.04,0.0,0.0,0.08,7,6,3,3,6,4,2,4,4,2,2,0,0,2,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN(C2CCCCC2)C1,screening,155.131014164,28,11,2,1,2,1,23.47,36.2408,0.785,1.2784594651732,103.879772206962,236.576681348067,-2.01318721243103,-0.570439914303278,-6.29414671050093,7.647241744289,7.6448434251382,1,9.66403870568625,-2.88560900721522,-0.987937361110956,-10.4380635295366,0,9.66403870568625,9.66403870568625,1.0,9.66403870568625,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0714285714285714,8,7,3,3,6,4,2,4,4,2,2,0,6,2,1,9,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN(C2CCOCC2)C1,screening,157.11027872,26,11,2,1,3,1,32.7,38.5495,0.97,0.466184695861167,64.0104929564927,265.562943504753,-1.72747067424947,0.870997751461328,-6.55744560639003,4.15046865167134,7.40062228949328,1,9.42160436864658,-3.45547169081932,-1.5595323250825,-10.4142874337489,0,9.42160436864658,9.42160436864658,2.0,18.84320873729316,0.0384615384615384,0.0769230769230769,0.0,0.0,0.0769230769230769,6,4,3,3,6,4,2,4,4,2,2,2,2,4,3,8,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN(C2CCCC2)CC1N1CCOCC1,screening,240.183778008,41,17,3,2,4,1,35.94,60.093,1.329,0.651426706390582,103.381155516548,314.785905713265,-5.83086533685003,-2.18108817439365,-8.5628166352326,6.21728230614112,9.21756626130658,1,8.78111660985075,-2.62991717971192,-0.747382491910136,-10.7270937895253,1,4.390558304925375,17.5622332197015,1.0,8.78111660985075,0.048780487804878,0.048780487804878,0.5,0.5,0.073170731707317,10,7,6,6,14,6,5,8,8,3,4,1,0,4,3,13,2,2,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN(CC2(O)CCCCC2)C1,screening,185.141578848,32,13,2,2,3,2,43.7,45.5031,1.0,1.02998338791518,75.7978221467294,256.538545658816,-2.82585821349787,-0.230387781115402,-9.07099334108598,4.90009527876606,7.93625136381529,1,8.07389648439924,-1.54507003220578,0.272624915978876,-10.4526000821945,0,8.07389648439924,8.07389648439924,2.0,16.14779296879848,0.03125,0.0625,0.0,0.0,0.0625,9,9,3,3,4,4,4,3,2,2,3,2,8,5,2,10,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN(CC2CC2)C1,screening,127.099714036,22,9,2,2,2,1,23.47,34.7035,0.785,0.592713004749313,95.58947175752,202.895354133228,-1.12217996961614,0.907824412792148,-6.2015913878415,0.533351954644809,5.83807737987285,1,8.66897475274547,-2.57655596139256,-0.699032350035121,-10.5547489277191,0,8.66897475274547,8.66897475274547,1.0,8.66897475274547,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0909090909090909,6,3,3,3,4,4,2,3,2,2,2,0,0,2,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN(CC2CCC2)CC1N1CCOCC1,screening,240.183778008,41,17,3,3,4,1,35.94,64.3789,1.329,0.941968763854757,102.998763030898,314.774871325172,-5.32607736691625,-2.18913639007349,-8.578426682239,6.1164665971111,9.21756626130658,1,8.69824185885261,-2.25654814073753,-0.377595569161372,-10.728000949947,1,4.349120929426305,17.39648371770522,1.0,8.69824185885261,0.048780487804878,0.048780487804878,0.5,0.5,0.073170731707317,10,8,6,6,12,6,5,7,6,3,4,1,2,4,3,13,2,2,0,2,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN(C2CCOCC2)CCC12CCCO2,screening,241.167793596,40,17,3,1,4,1,41.93,57.4588,1.226,1.07692872983036,96.4847549068761,269.808823013332,-5.27207582836907,-2.81493211892953,-6.76998119172365,8.23637252535207,9.12953439285123,1,10.4235656196467,-3.84664206846087,-1.94704805193416,-10.728618620348,0,10.4235656196467,10.4235656196467,3.0,31.2706968589401,0.025,0.075,0.0,0.0,0.075,11,10,3,3,8,6,2,4,4,4,1,6,8,8,5,13,1,3,2,4,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN2CCCC1C2,screening,127.099714036,22,9,2,0,2,1,23.47,33.1633,0.852,0.484099158314035,91.7552116154006,203.647772033917,-1.62804932912628,0.878930024238419,-6.4856031741179,3.14502351593813,5.9094873722379,1,10.7368888566433,-4.75279221539294,-2.85298959037142,-10.5603005978425,0,10.7368888566433,10.7368888566433,1.0,10.7368888566433,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0909090909090909,6,6,3,3,4,0,1,3,0,2,1,2,4,2,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN2CCC1C2,screening,113.084063972,19,8,2,0,2,1,23.47,28.7115,0.852,-0.125626769487793,54.7107970029202,196.311814344391,-1.67749430979975,0.92604638439924,-6.67998298141326,1.16967311520353,4.92735064723938,1,9.26897582093375,-3.89467651205058,-2.00043554705824,-10.6617129861187,0,9.26897582093375,9.26897582093375,1.0,9.26897582093375,0.0526315789473684,0.0526315789473684,0.0,0.0,0.1052631578947368,5,5,3,3,2,0,1,3,0,0,1,2,2,2,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN2CCC1CC2,screening,127.099714036,22,9,0,0,2,1,23.47,31.6231,0.852,0.472477482641724,111.001227700176,203.650591530403,-1.58752868717881,0.878955037562698,-6.48247648167105,4.39926250673272,5.9094873722379,1,9.82995878967923,-3.85750162196909,-1.95909202652457,-10.5588855568575,0,9.82995878967923,9.82995878967923,1.0,9.82995878967923,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,6,6,3,3,6,0,2,3,0,3,1,2,6,2,1,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN2CCCC(O)C2C1O,screening,173.10519334,27,12,2,0,4,3,63.93,39.431,1.269,-1.01648162156339,148.268023675722,298.422486919424,-5.65385682084382,0.0546841894745914,-7.93309835194083,0.608006920435674,7.89143016058237,1,8.87299195580958,-4.38965752762073,-2.50384783432356,-10.446974277034,0,8.87299195580958,8.87299195580958,3.0,26.618975867428738,0.037037037037037,0.1111111111111111,0.0,0.0,0.074074074074074,7,6,3,3,6,2,4,4,2,2,3,5,4,6,3,8,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1CN2CCCCC2C1O,screening,157.11027872,26,11,2,0,3,2,43.7,36.3801,1.053,0.405598674271402,73.7475713848692,252.710268247625,-3.58225019621916,0.444727732698725,-6.64223114485803,3.1518561729861,7.85943378917414,1,9.8066519824989,-3.90107474313487,-2.00275265643456,-10.4024741236061,0,9.8066519824989,9.8066519824989,2.0,19.6133039649978,0.0384615384615384,0.0769230769230769,0.0,0.0,0.0769230769230769,7,6,3,3,6,2,2,4,2,2,2,3,4,4,2,8,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1COC(O)(CN2CCOCC2)C(O)C1O,screening,249.121237328,36,17,2,2,7,4,102.62,57.1621,1.891,-1.80095975452384,157.656326266329,301.678585586359,-8.48386344144619,-0.512495691777844,-8.78105905331112,0.0,8.63214240432313,1,6.88437280165724,-3.2028956241464,-1.91658731978983,-10.728343238605,0,6.88437280165724,6.88437280165724,6.0,41.30623680994344,0.0277777777777777,0.1666666666666666,0.0,0.0,0.0555555555555555,7,4,3,3,6,2,6,3,2,1,4,8,3,13,8,10,1,6,4,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1COCCN(C2CCOCC2)C1,screening,201.136493468,33,14,2,1,4,1,41.93,49.593,1.155,0.392243797597817,54.2346497253349,271.476372766807,-5.25148083753241,0.588140615103878,-5.71706011083536,5.87070833816042,8.558135411524,1,8.15303962037084,-2.26176023430745,-0.431420116183029,-10.6131132859896,0,8.15303962037084,8.15303962037084,3.0,24.45911886111252,0.0303030303030303,0.0909090909090909,0.0,0.0,0.0606060606060606,7,4,3,3,8,5,3,4,4,3,2,3,2,6,5,10,1,3,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC(CO)N1CCCC1,screening,145.11027872,25,10,1,3,3,2,43.7,36.0971,0.996,-0.019387641080983,16.7434118084847,241.085010313877,-3.77627362438082,0.878447848083166,-7.24690485489358,1.62843022883215,7.68598896985455,1,9.73378996917739,-4.25320296047454,-2.35518665418712,-10.3698352839533,1,9.73378996917739,9.73378996917739,2.0,19.46757993835478,0.04,0.08,1.0,1.0,0.04,5,3,3,3,6,0,4,4,4,0,2,2,0,2,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC(CO)N1CCCCC1,100MDamines,159.125928784,28,11,1,3,3,2,43.7,39.0087,0.996,0.862254090707588,45.0767743144477,245.627857031208,-3.60916717761552,0.81840356366162,-6.64621185962844,4.30399756894302,7.85297846486118,1,9.87302993295857,-3.51079423917353,-1.61223473956761,-10.4178931434194,1,9.87302993295857,9.87302993295857,2.0,19.74605986591714,0.0357142857142857,0.0714285714285714,1.0,1.0,0.0357142857142857,6,4,3,3,8,2,4,4,4,2,2,2,2,2,2,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC(O)CN1CCCC1,100MDamines,145.11027872,25,10,1,3,3,2,43.7,36.0971,1.048,0.0146967934684702,28.6544257750901,241.755490087999,-3.54619660619026,0.534078548339759,-6.97716906427517,1.80396186607266,7.78272029660918,1,9.82898072896209,-4.31430429622629,-2.41589827977708,-10.3643393223754,1,9.82898072896209,9.82898072896209,2.0,19.65796145792418,0.04,0.08,1.0,1.0,0.04,5,3,3,3,4,2,2,3,2,1,1,1,0,3,2,7,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC(O)CN1CCCC2CCCCC21,screening,213.172878976,38,15,2,3,3,2,43.7,52.3124,1.12,1.6662940590823,105.139553864057,298.18039792787,-5.44662859437669,-0.73279274262251,-6.5110964058415,9.34998243031299,8.127672923939,1,8.74438701683824,-1.57834028594893,0.30268710846658,-10.6433223489003,1,8.74438701683824,8.74438701683824,2.0,17.48877403367648,0.0263157894736842,0.0526315789473684,1.0,1.0,0.0526315789473684,11,11,3,3,8,8,2,4,4,5,1,1,11,3,2,12,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
